"","Orthogroup.ID","AHRD.Descriptions","TAIR.Gene.s..Descriptions","Pfam.Domains","GO.Molecular.Functions","GO.Biological.Processes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pn5.1137",10834,"Unkown protein / Representative AHRD below 0.1%","Unkown protein(s) / No TAIR description(s)","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%",7.73072068663732,-3.13370639401244,1.11158072420876,15.2255463245348,0.00163370438142323,0.00278505400023611
"Pn5.1166",7286,"serine hydroxymethyltransferase 3 [1.000]","serine hydroxymethyltransferase 3","SHMT (PF00464) [1.000]","glycine hydroxymethyltransferase activity (GO:0004372) [1.000]","L-serine metabolic process (GO:0006563) [1.000] | glycine metabolic process (GO:0006544) [1.000]",302.055557039597,-1.24279741467574,0.163108527024256,152.662612001665,7.02035016111444e-33,1.12001969414375e-31
"Pn5.1188",2956,"phospholipase D P1 [0.860] | phospholipase D P2 [0.140]","phospholipase D P2 | phospholipase D P1","PLDc (PF00614) [0.930] | PLDc_2 (PF13091) [0.884] | PX (PF00787) [0.093]","catalytic activity (GO:0003824) [0.930] | phosphatidylinositol binding (GO:0035091) [0.093]","metabolic process (GO:0008152) [0.930]",138.821957105378,-4.05576017972099,0.391974360275593,139.472204087323,4.91202549444781e-30,6.67246458318862e-29
"Pn5.1242",36,"Potassium transporter family protein [0.661] | potassium transporter 2 [0.134] | potassium transporter 1 [0.089] | NF-X1-type zinc finger protein NFXL1 [0.064] | Potassium transporter 1 [0.011] | Potassium transporter 18 [0.007] | Potassium transporter 10 [0.007] | Potassium transporter 9 [0.005] | Potassium transporter 19 [0.005] | Potassium transporter 5 [0.005] | Potassium transporter 11 [0.005] | Potassium transporter 27 [0.005] | Potassium transporter 20 [0.002] | Potassium transporter 21 [0.002]","Potassium transporter family protein | K+ uptake permease 10 | K+ uptake permease 6 | high affinity K+ transporter 5 | K+ uptake permease 5 | K+ uptake permease 7 | potassium transporter 2 | K+ uptake permease 9 | NF-X-like 1 | K+ uptake permease 11 | K+ uptake transporter 3 | potassium transporter 1","K_trans (PF02705) [0.936] | zf-NF-X1 (PF01422) [0.039] | R3H (PF01424) [0.005] | KNOX2 (PF03791) [0.002] | NUDIX (PF00293) [0.002] | UBN2_2 (PF14227) [0.002] | Pkinase (PF00069) [0.002]","potassium ion transmembrane transporter activity (GO:0015079) [0.936] | sequence-specific DNA binding transcription factor activity (GO:0003700) [0.039] | zinc ion binding (GO:0008270) [0.039] | nucleic acid binding (GO:0003676) [0.005] | ATP binding (GO:0005524) [0.002] | protein kinase activity (GO:0004672) [0.002] | hydrolase activity (GO:0016787) [0.002] | DNA binding (GO:0003677) [0.002]","potassium ion transmembrane transport (GO:0071805) [0.936] | regulation of transcription, DNA-templated (GO:0006355) [0.039] | protein phosphorylation (GO:0006468) [0.002]",109.680514763177,-2.84677840210216,0.41499475052148,55.2861245803941,5.96583586189533e-12,2.35689282952819e-11
"Pn5.1285",4584,"Peroxisomal (S)-2-hydroxy-acid oxidase [1.000]","Aldolase-type TIM barrel family protein","FMN_dh (PF01070) [1.000] | zf-CCCH (PF00642) [0.030] | SAP (PF02037) [0.030]","oxidoreductase activity (GO:0016491) [1.000] | nucleic acid binding (GO:0003676) [0.030] | metal ion binding (GO:0046872) [0.030]","NULL / Representative annotation below 0.1%",32.8558418312673,-6.28190579306208,1.04819959494402,195.196536681531,4.60251052490233e-42,1.1900399339963e-40
"Pn5.1286",4584,"Peroxisomal (S)-2-hydroxy-acid oxidase [1.000]","Aldolase-type TIM barrel family protein","FMN_dh (PF01070) [1.000] | zf-CCCH (PF00642) [0.030] | SAP (PF02037) [0.030]","oxidoreductase activity (GO:0016491) [1.000] | nucleic acid binding (GO:0003676) [0.030] | metal ion binding (GO:0046872) [0.030]","NULL / Representative annotation below 0.1%",51.9520118867951,-5.41885556347333,0.643998261207737,209.463506199394,3.8030366724037e-45,1.13160462891166e-43
"Pn5.1351",235,"casein kinase I-like 5 [0.359] | casein kinase 1 [0.268] | casein kinase I-like 6 [0.106] | casein kinase I-like 7 [0.092] | casein kinase I-like 4 [0.092] | casein kinase 1-like protein 2 [0.056] | casein kinase I-like 10 [0.028]","Protein kinase family protein","Pkinase (PF00069) [1.000] | TIR (PF01582) [0.007]","ATP binding (GO:0005524) [1.000] | protein kinase activity (GO:0004672) [1.000] | protein binding (GO:0005515) [0.007]","protein phosphorylation (GO:0006468) [1.000] | signal transduction (GO:0007165) [0.007]",62.6057632344547,-4.05745017934149,0.621160225322315,49.7082098043297,9.21808731074744e-11,3.2867470923326e-10
"Pn5.140",10408,"tubulin folding cofactor B [0.350] | CAP-Gly domain-containing linker protein 3 [0.350] | FAR1-related sequence 5 [0.100] | CAP-Gly domain-containing linker protein 1 [0.100] | CAP-Gly domain-containing linker protein 2 [0.100]","tubulin folding cofactor B","Ubiquitin_2 (PF14560) [0.900] | CAP_GLY (PF01302) [0.900] | SWIM (PF04434) [0.100] | FAR1 (PF03101) [0.100] | MULE (PF10551) [0.100]","zinc ion binding (GO:0008270) [0.100]","NULL / Representative annotation below 0.1%",72.8694693309452,-2.43632431321457,0.349100800321622,66.6289497675474,2.24831037813764e-14,1.06363284871096e-13
"Pn5.144",427,"DNAse I-like superfamily protein [0.991] | 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [0.009]","DNAse I-like superfamily protein | CVP2 like 1","Exo_endo_phos (PF03372) [1.000] | His_Phos_1 (PF00300) [0.009]","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%",13.5929876479253,-2.56985346789717,0.596757466730452,48.6207001293653,1.57098311926848e-10,5.48788962931043e-10
"Pn5.1444",155,"cytochrome P450, family 83, subfamily B, polypeptide 1 [0.326] | cytochrome P450, family 71, subfamily B, polypeptide 34 [0.138] | cytochrome P450, family 71, subfamily B, polypeptide 37 [0.094] | cytochrome P450, family 71, subfamily B, polypeptide 10 [0.083] | cytochrome P450, family 71, subfamily B, polypeptide 35 [0.077] | cytochrome P450, family 71, subfamily B, polypeptide 36 [0.061] | Cytochrome P450 superfamily protein [0.050] | cytochrome P450, family 71, subfamily A, polypeptide 25 [0.028] | cytochrome P450, family 71, subfamily B, polypeptide 2 [0.028] | cytochrome P450, family 71, subfamily B, polypeptide 23 [0.022] | cytochrome P450, family 703, subfamily A, polypeptide 2 [0.017] | cytochrome P450, family 71, subfamily A, polypeptide 21 [0.011] | cytochrome P450, family 71, subfamily B, polypeptide 9 [0.011] | cytochrome P450, family 71, subfamily A, polypeptide 26 [0.011] | cytochrome P450, family 71 subfamily B, polypeptide 7 [0.011] | cytochrome P450, family 71, subfamily B, polypeptide 26 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 29 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 14 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 13 [0.006] | cytochrome P450, family 71, subfamily A, polypeptide 22 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 20 [0.006]","cytochrome P450, family 71, subfamily B, polypeptide 10 | cytochrome P450, family 71, subfamily B, polypeptide 26 | cytochrome P450, family 83, subfamily B, polypeptide 1 | cytochrome P450, family 71, subfamily B, polypeptide 37 | cytochrome P450, family 71, subfamily B, polypeptide 35 | cytochrome P450, family 71, subfamily B, polypeptide 9 | cytochrome P450, family 71, subfamily B, polypeptide 23 | cytochrome P450, family 71, subfamily B, polypeptide 2 | cytochrome P450, family 71 subfamily B, polypeptide 7 | cytochrome P450, family 71, subfamily B, polypeptide 29 | cytochrome P450, family 71, subfamily B, polypeptide 36 | cytochrome P450, family 71, subfamily B, polypeptide 28 | cytochrome P450, family 71, subfamily B, polypeptide 34 | Cytochrome P450 superfamily protein","p450 (PF00067) [1.000] | UBN2 (PF14223) [0.006] | RVT_2 (PF07727) [0.006]","iron ion binding (GO:0005506) [1.000] | heme binding (GO:0020037) [1.000] | oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705) [1.000]","oxidation-reduction process (GO:0055114) [1.000]",34.3931962098168,-8.52546017763528,1.24757884225505,171.722108630645,5.40602927278167e-37,1.10003282217299e-35
"Pn5.1504",3528,"BURP domain-containing protein [1.000]","BURP domain-containing protein","BURP (PF03181) [1.000]","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%",434.526320737563,-4.47943425405028,0.555057411017806,140.757313387313,2.59517403379917e-30,3.56945520576658e-29
"Pn5.1525",114,"DNA-directed RNA polymerase subunit beta [0.191] | DNA-directed RNA polymerase subunit beta'' [0.169] | serine-rich protein-related [0.169] | DNA-directed RNA polymerase subunit beta' [0.133] | ATP synthase subunit alpha, chloroplastic [0.093] | 30S ribosomal protein S2, chloroplastic [0.084] | Cytochrome c oxidase subunit 2 [0.084] | ATP synthase subunit alpha, mitochondrial [0.062] | ATP synthase subunit alpha [0.004] | DNA-directed RNA polymerase family protein chrC:20251-23084 REVERSE [0.004]","serine-rich protein-related | DNA-directed RNA polymerase family protein | ATP synthase subunit alpha | ATP synthase subunit 1 | cytochrome oxidase 2 | RNA polymerase subunit beta | ATPase, F1 complex, alpha subunit protein | ribosomal protein S2","ATP-synt_ab (PF00006) [0.120] | RNA_pol_Rpb1_1 (PF04997) [0.120] | RNA_pol_Rpb2_6 (PF00562) [0.111] | ATP-synt_ab_N (PF02874) [0.111] | ATP-synt_ab_C (PF00306) [0.111] | RNA_pol_Rpb1_2 (PF00623) [0.102] | RNA_pol_Rpb1_5 (PF04998) [0.102] | RNA_pol_Rpb2_2 (PF04561) [0.098] | RNA_pol_Rpb1_3 (PF04983) [0.098] | RNA_pol_Rpb2_7 (PF04560) [0.093] | Ribosomal_S2 (PF00318) [0.093] | RNA_pol_Rpb2_1 (PF04563) [0.089] | RNA_pol_Rpb2_3 (PF04565) [0.076] | COX2 (PF00116) [0.076] | COX2_TM (PF02790) [0.062] | RNA_pol_Rpb1_4 (PF05000) [0.049] | ATP-synt_A (PF00119) [0.018] | ATP-synt_B (PF00430) [0.009] | Nodulin_late (PF07127) [0.009] | ATP-synt_C (PF00137) [0.004] | Complex1_30kDa (PF00329) [0.004] | PsbM (PF05151) [0.004] | OSCP (PF00213) [0.004] | PsaA_PsaB (PF00223) [0.004] | Ribosomal_L16 (PF00252) [0.004]","DNA-directed RNA polymerase activity (GO:0003899) [0.413] | DNA binding (GO:0003677) [0.413] | ATP binding (GO:0005524) [0.120] | hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820) [0.111] | structural constituent of ribosome (GO:0003735) [0.098] | copper ion binding (GO:0005507) [0.076] | cytochrome-c oxidase activity (GO:0004129) [0.076] | hydrogen ion transmembrane transporter activity (GO:0015078) [0.022] | metal ion binding (GO:0046872) [0.009] | NADH dehydrogenase (ubiquinone) activity (GO:0008137) [0.004] | proton-transporting ATP synthase activity, rotational mechanism (GO:0046933) [0.004]","transcription, DNA-templated (GO:0006351) [0.413] | ATP hydrolysis coupled proton transport (GO:0015991) [0.116] | proton transport (GO:0015992) [0.111] | ATP metabolic process (GO:0046034) [0.111] | translation (GO:0006412) [0.098] | electron transport chain (GO:0022900) [0.062] | ATP synthesis coupled proton transport (GO:0015986) [0.027] | photosynthesis (GO:0015979) [0.009] | nodule morphogenesis (GO:0009878) [0.009] | photosynthesis, light reaction (GO:0019684) [0.004] | oxidation-reduction process (GO:0055114) [0.004]",75.1613161874321,-2.71721791973138,0.747400194028027,49.9523801855088,8.17793377765923e-11,2.93097459298087e-10
"Pn5.1580",155,"cytochrome P450, family 83, subfamily B, polypeptide 1 [0.326] | cytochrome P450, family 71, subfamily B, polypeptide 34 [0.138] | cytochrome P450, family 71, subfamily B, polypeptide 37 [0.094] | cytochrome P450, family 71, subfamily B, polypeptide 10 [0.083] | cytochrome P450, family 71, subfamily B, polypeptide 35 [0.077] | cytochrome P450, family 71, subfamily B, polypeptide 36 [0.061] | Cytochrome P450 superfamily protein [0.050] | cytochrome P450, family 71, subfamily A, polypeptide 25 [0.028] | cytochrome P450, family 71, subfamily B, polypeptide 2 [0.028] | cytochrome P450, family 71, subfamily B, polypeptide 23 [0.022] | cytochrome P450, family 703, subfamily A, polypeptide 2 [0.017] | cytochrome P450, family 71, subfamily A, polypeptide 21 [0.011] | cytochrome P450, family 71, subfamily B, polypeptide 9 [0.011] | cytochrome P450, family 71, subfamily A, polypeptide 26 [0.011] | cytochrome P450, family 71 subfamily B, polypeptide 7 [0.011] | cytochrome P450, family 71, subfamily B, polypeptide 26 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 29 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 14 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 13 [0.006] | cytochrome P450, family 71, subfamily A, polypeptide 22 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 20 [0.006]","cytochrome P450, family 71, subfamily B, polypeptide 10 | cytochrome P450, family 71, subfamily B, polypeptide 26 | cytochrome P450, family 83, subfamily B, polypeptide 1 | cytochrome P450, family 71, subfamily B, polypeptide 37 | cytochrome P450, family 71, subfamily B, polypeptide 35 | cytochrome P450, family 71, subfamily B, polypeptide 9 | cytochrome P450, family 71, subfamily B, polypeptide 23 | cytochrome P450, family 71, subfamily B, polypeptide 2 | cytochrome P450, family 71 subfamily B, polypeptide 7 | cytochrome P450, family 71, subfamily B, polypeptide 29 | cytochrome P450, family 71, subfamily B, polypeptide 36 | cytochrome P450, family 71, subfamily B, polypeptide 28 | cytochrome P450, family 71, subfamily B, polypeptide 34 | Cytochrome P450 superfamily protein","p450 (PF00067) [1.000] | UBN2 (PF14223) [0.006] | RVT_2 (PF07727) [0.006]","iron ion binding (GO:0005506) [1.000] | heme binding (GO:0020037) [1.000] | oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705) [1.000]","oxidation-reduction process (GO:0055114) [1.000]",74.3173930196447,-9.7340975524096,1.25777434394628,219.36729021447,2.75099986174415e-47,9.06721492892814e-46
"Pn5.1584",155,"cytochrome P450, family 83, subfamily B, polypeptide 1 [0.326] | cytochrome P450, family 71, subfamily B, polypeptide 34 [0.138] | cytochrome P450, family 71, subfamily B, polypeptide 37 [0.094] | cytochrome P450, family 71, subfamily B, polypeptide 10 [0.083] | cytochrome P450, family 71, subfamily B, polypeptide 35 [0.077] | cytochrome P450, family 71, subfamily B, polypeptide 36 [0.061] | Cytochrome P450 superfamily protein [0.050] | cytochrome P450, family 71, subfamily A, polypeptide 25 [0.028] | cytochrome P450, family 71, subfamily B, polypeptide 2 [0.028] | cytochrome P450, family 71, subfamily B, polypeptide 23 [0.022] | cytochrome P450, family 703, subfamily A, polypeptide 2 [0.017] | cytochrome P450, family 71, subfamily A, polypeptide 21 [0.011] | cytochrome P450, family 71, subfamily B, polypeptide 9 [0.011] | cytochrome P450, family 71, subfamily A, polypeptide 26 [0.011] | cytochrome P450, family 71 subfamily B, polypeptide 7 [0.011] | cytochrome P450, family 71, subfamily B, polypeptide 26 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 29 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 14 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 13 [0.006] | cytochrome P450, family 71, subfamily A, polypeptide 22 [0.006] | cytochrome P450, family 71, subfamily B, polypeptide 20 [0.006]","cytochrome P450, family 71, subfamily B, polypeptide 10 | cytochrome P450, family 71, subfamily B, polypeptide 26 | cytochrome P450, family 83, subfamily B, polypeptide 1 | cytochrome P450, family 71, subfamily B, polypeptide 37 | cytochrome P450, family 71, subfamily B, polypeptide 35 | cytochrome P450, family 71, subfamily B, polypeptide 9 | cytochrome P450, family 71, subfamily B, polypeptide 23 | cytochrome P450, family 71, subfamily B, polypeptide 2 | cytochrome P450, family 71 subfamily B, polypeptide 7 | cytochrome P450, family 71, subfamily B, polypeptide 29 | cytochrome P450, family 71, subfamily B, polypeptide 36 | cytochrome P450, family 71, subfamily B, polypeptide 28 | cytochrome P450, family 71, subfamily B, polypeptide 34 | Cytochrome P450 superfamily protein","p450 (PF00067) [1.000] | UBN2 (PF14223) [0.006] | RVT_2 (PF07727) [0.006]","iron ion binding (GO:0005506) [1.000] | heme binding (GO:0020037) [1.000] | oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705) [1.000]","oxidation-reduction process (GO:0055114) [1.000]",50.5637947305909,-6.71335278575573,0.941904641109496,175.577138929102,7.95308245350663e-38,1.69256943984514e-36
"Pn5.1648",3528,"BURP domain-containing protein [1.000]","BURP domain-containing protein","BURP (PF03181) [1.000]","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%",43360.1888135023,-6.71943674464265,0.664595579646334,169.309802263972,1.79335977781684e-36,3.53718791775447e-35
"Pn5.1653",3528,"BURP domain-containing protein [1.000]","BURP domain-containing protein","BURP (PF03181) [1.000]","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%",18.6204674034174,-7.77834189687175,1.31685927314598,90.2918637846324,1.89612819196256e-19,1.30858731947224e-18
"Pn5.1657",3528,"BURP domain-containing protein [1.000]","BURP domain-containing protein","BURP (PF03181) [1.000]","NULL / Representative annotation below 0.1%","NULL / Representative annotation below 0.1%",68620.20029258,-4.62908639134076,0.557940447742682,209.846315749942,3.14338253785415e-45,9.39672959322645e-44
